game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Lycoming_Scranton_1-17-2024,Lycoming,home,1-17-2024,209,"John Long Center, Scranton, PA",200,11-54,1-13,6-10,7-21,28,12,8,24,1,5,29
Lycoming_Scranton_1-17-2024,Scranton,away,1-17-2024,209,"John Long Center, Scranton, PA",200,33-72,7-24,12-15,16-35,51,10,19,11,4,18,85
