game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
St. Joseph's (ME)_Scranton_3-3-2023,St. Joseph's (ME),home,3-3-2023,796,"John Long Center, Scranton, PA",200,15-47,4-14,11-14,5-30,35,16,8,14,0,2,45
St. Joseph's (ME)_Scranton_3-3-2023,Scranton,away,3-3-2023,796,"John Long Center, Scranton, PA",200,26-67,4-18,8-13,13-27,40,13,9,4,5,7,64
