game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Neumann_Drew_11-12-2021,Neumann,home,11-12-2021,280,"Baldwin Gym, Madison, NJ","Trujillo Paolo, Craig Morancie, Isabelle Laura",200,18-65,3-25,11-14,17-25,42,17,9,22,1,10,50
Neumann_Drew_11-12-2021,Drew,away,11-12-2021,280,"Baldwin Gym, Madison, NJ","Trujillo Paolo, Craig Morancie, Isabelle Laura",200,28-61,3-13,8-11,10-33,43,15,19,24,1,15,67
