game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Susquehanna_Dickinson_11-17-2021,Susquehanna,home,11-17-2021,205,Kline Center,"Joseph Emerson, Kelly Mitchell, Donnie Souders",200,22-57,7-21,11-16,5-28,33,17,14,11,2,4,62
Susquehanna_Dickinson_11-17-2021,Dickinson,away,11-17-2021,205,Kline Center,"Joseph Emerson, Kelly Mitchell, Donnie Souders",200,20-57,3-17,15-23,12-32,44,19,12,14,3,8,58
