game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Goucher_Hunter_3-8-2025,Goucher,home,3-8-2025,34,"Rec Center, Haledon, NJ",200,28-74,10-32,21-28,17-22,39,32,18,29,0,19,87
Goucher_Hunter_3-8-2025,Hunter,away,3-8-2025,34,"Rec Center, Haledon, NJ",200,32-57,7-16,25-40,9-30,39,24,19,31,2,17,96
