game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Wilkes_Delaware Valley_12-16-2023,Wilkes,home,12-16-2023,92,"James Work Gymnasium, New Britain, PA","Dvane Gordon, David Ganall, Brock Matlock",200,16-60,4-17,15-32,13-25,38,21,6,23,7,18,51
Wilkes_Delaware Valley_12-16-2023,Delaware Valley,away,12-16-2023,92,"James Work Gymnasium, New Britain, PA","Dvane Gordon, David Ganall, Brock Matlock",200,27-64,4-21,12-19,15-37,52,27,12,30,4,10,70
