game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Goucher_Trinity (D.C.)_12-14-2024,Goucher,home,12-14-2024,50,Trinity Center,200,44-132,19-68,17-28,44-29,73,25,25,19,2,36,124
Goucher_Trinity (D.C.)_12-14-2024,Trinity (D.C.),away,12-14-2024,50,Trinity Center,200,19-61,2-10,16-24,23-49,72,19,10,57,0,10,56
