game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Goucher_Catholic_2-19-2025,Goucher,home,2-19-2025,264,"Franny Murray Court, Washington, DC","Montrell Cade, Tiffanie Drayton, Nate Dotson",200,21-83,7-20,14-20,19-27,46,23,10,11,3,7,63
Goucher_Catholic_2-19-2025,Catholic,away,2-19-2025,264,"Franny Murray Court, Washington, DC","Montrell Cade, Tiffanie Drayton, Nate Dotson",200,43-94,8-25,13-22,29-46,75,17,30,13,7,6,107
