game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Lycoming_Susquehanna_2-7-2024,Lycoming,home,2-7-2024,261,"O. W. Houts Gymnasium, Selinsgrove, PA",200,16-53,6-19,12-14,12-19,31,8,6,17,3,5,50
Lycoming_Susquehanna_2-7-2024,Susquehanna,away,2-7-2024,261,"O. W. Houts Gymnasium, Selinsgrove, PA",200,32-63,8-23,7-9,13-26,39,15,23,10,5,10,79
