game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Drew_Scranton_1-26-2022,Drew,home,1-26-2022,178,"John Long Center, Scranton, PA","Lori Ryan, Shanade Bernard, Michael Latino",200,21-53,4-14,16-21,14-22,36,13,12,17,2,6,62
Drew_Scranton_1-26-2022,Scranton,away,1-26-2022,178,"John Long Center, Scranton, PA","Lori Ryan, Shanade Bernard, Michael Latino",200,24-57,8-24,13-13,10-21,31,17,12,13,5,8,69
