game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Loras_Elizabethtown_12-19-2023,Loras,home,12-19-2023,100,"Guaynabo, PR (Mario Gonzalez Coliseo)","Nicole Rodriguez,Joel Sanchez,Francisco  De Leon",200,27-53,7-21,22-34,8-20,28,21,24,10,2,8,83
Loras_Elizabethtown_12-19-2023,Elizabethtown,away,12-19-2023,100,"Guaynabo, PR (Mario Gonzalez Coliseo)","Nicole Rodriguez,Joel Sanchez,Francisco  De Leon",200,26-63,9-22,17-21,11-22,33,26,19,14,1,3,78
