game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Penn St.-Altoona_Lycoming_11-13-2024,Penn St.-Altoona,home,11-13-2024,265,"Lamade Gymnasium, Williamsport, PA","Krista Andrews, Ryan Ransom, Joe Toren",200,22-66,7-24,9-12,16-26,42,20,17,16,7,9,60
Penn St.-Altoona_Lycoming_11-13-2024,Lycoming,away,11-13-2024,265,"Lamade Gymnasium, Williamsport, PA","Krista Andrews, Ryan Ransom, Joe Toren",200,16-54,5-22,12-16,12-29,41,14,9,24,2,9,49
