game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Wilkes_Gwynedd Mercy_11-18-2023,Wilkes,home,11-18-2023,67,"Griffin Complex/Gwynedd Valley, Pa.","Jeff O'Brien, Dave Brown, Alex Velazquez",225,28-79,5-21,6-16,18-40,58,27,20,26,7,15,67
Wilkes_Gwynedd Mercy_11-18-2023,Gwynedd Mercy,away,11-18-2023,67,"Griffin Complex/Gwynedd Valley, Pa.","Jeff O'Brien, Dave Brown, Alex Velazquez",225,21-80,2-23,21-31,21-37,58,20,16,21,4,12,65
