game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Elizabethtown_Wilkes_2-15-2025,Elizabethtown,home,2-15-2025,285,"Wilkes-Barre, Pa. (Marts Center)","Gordon Drewery Jr.,Colleen Dorosh,Matthew White",200,34-70,9-24,5-6,15-30,45,16,21,15,9,12,82
Elizabethtown_Wilkes_2-15-2025,Wilkes,away,2-15-2025,285,"Wilkes-Barre, Pa. (Marts Center)","Gordon Drewery Jr.,Colleen Dorosh,Matthew White",200,16-52,6-21,17-24,9-22,31,9,6,19,2,6,55
