game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Randolph-Macon_Wilkes_11-17-2024,Randolph-Macon,home,11-17-2024,125,"Cregger Center, Salem, VA",200,25-69,4-22,9-14,19-29,48,11,14,10,7,11,63
Randolph-Macon_Wilkes_11-17-2024,Wilkes,away,11-17-2024,125,"Cregger Center, Salem, VA",200,13-55,4-27,5-7,13-27,40,13,3,20,1,6,35
