game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Stockton_Drew_11-6-2021,Stockton,home,11-6-2021,238,"Baldwin Gym, Madison, NJ",190,19-73,6-22,4-15,15-22,37,20,11,12,0,14,48
Stockton_Drew_11-6-2021,Drew,away,11-6-2021,238,"Baldwin Gym, Madison, NJ",200,25-63,1-13,14-20,18-44,62,16,22,19,4,5,65
