game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Scranton_Misericordia_11-29-2021,Scranton,home,11-29-2021,225,"Anderson Sports Center, Dallas, PA",200,25-58,13-29,7-10,15-28,43,17,18,18,9,9,70
Scranton_Misericordia_11-29-2021,Misericordia,away,11-29-2021,225,"Anderson Sports Center, Dallas, PA",200,17-62,5-18,9-21,22-20,42,16,9,16,1,10,48
