game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Scranton_Tufts_11-26-2024,Scranton,home,11-26-2024,110,"Cousens Gym, Medford, MA","Bill Tarpey, Elizabeth Briggs, Kyle Scofield",200,24-62,8-23,4-6,16-19,35,14,11,14,5,8,60
Scranton_Tufts_11-26-2024,Tufts,away,11-26-2024,110,"Cousens Gym, Medford, MA","Bill Tarpey, Elizabeth Briggs, Kyle Scofield",200,20-54,4-13,13-15,15-24,39,15,6,13,2,8,57
