game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Marymount (VA)_Catholic_12-19-2023,Marymount (VA),home,12-19-2023,129,"Franny Murray Court, Washington, DC","Mike Recek, Lauren Dottin, Joe Bleacher",200,21-60,6-16,16-17,10-19,29,19,10,20,1,10,64
Marymount (VA)_Catholic_12-19-2023,Catholic,away,12-19-2023,129,"Franny Murray Court, Washington, DC","Mike Recek, Lauren Dottin, Joe Bleacher",200,24-52,8-18,14-17,10-28,38,18,13,26,7,9,70
