game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Lycoming_Elizabethtown_1-20-2024,Lycoming,home,1-20-2024,215,"Elizabethtown, Pa. (Thompson Gymnasium)",200,17-52,4-14,7-7,8-23,31,10,8,16,1,2,45
Lycoming_Elizabethtown_1-20-2024,Elizabethtown,away,1-20-2024,215,"Elizabethtown, Pa. (Thompson Gymnasium)",200,33-62,6-14,3-7,9-27,36,8,22,8,8,8,75
