game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Gallaudet_Goucher_11-10-2023,Gallaudet,home,11-10-2023,223,"Decker Sports & Recreation Center, Towson, MD","Michelle Raether, Amanda Feldman, Joe Bleacher",200,36-85,1-3,11-22,27-47,74,15,16,35,2,8,84
Gallaudet_Goucher_11-10-2023,Goucher,away,11-10-2023,223,"Decker Sports & Recreation Center, Towson, MD","Michelle Raether, Amanda Feldman, Joe Bleacher",200,31-89,8-34,12-20,16-29,45,23,13,20,1,17,82
