game_id,Team,Home/Away,Date,Attendance,Site,Referees,Notes,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Johns Hopkins_Susquehanna_11-5-2021,Johns Hopkins,home,11-5-2021,247,"Selinsgrove, PA","Joe Bleacher,Michelle Rolko,Brandon Appel",2021-22 Women's Basketball. Round: 0. Johns Hopkins vs Susquehanna. Played at,200,16-69,4-20,5-7,19-27,46,15,7,16,6,7,41
Johns Hopkins_Susquehanna_11-5-2021,Susquehanna,away,11-5-2021,247,"Selinsgrove, PA","Joe Bleacher,Michelle Rolko,Brandon Appel",2021-22 Women's Basketball. Round: 0. Johns Hopkins vs Susquehanna. Played at,200,25-69,9-28,6-10,19-36,55,12,12,16,4,7,65
