game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Ursinus_Elizabethtown_12-30-2024,Ursinus,home,12-30-2024,155,"Elizabethtown, Pa. (Thompson Gymnasium)",200,21-67,0-11,4-9,21-15,36,8,10,20,0,12,46
Ursinus_Elizabethtown_12-30-2024,Elizabethtown,away,12-30-2024,155,"Elizabethtown, Pa. (Thompson Gymnasium)",200,30-60,7-24,5-6,14-26,40,10,18,21,4,9,72
