game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Neumann_Goucher_11-11-2022,Neumann,home,11-11-2022,109,"Decker Sports & Recreation Center, Towson, MD","Jennifer Horvatinovic, Chantal Thomas, Jeff Ralls",200,25-58,6-26,4-11,14-24,38,19,6,20,2,8,60
Neumann_Goucher_11-11-2022,Goucher,away,11-11-2022,109,"Decker Sports & Recreation Center, Towson, MD","Jennifer Horvatinovic, Chantal Thomas, Jeff Ralls",200,23-57,4-19,13-22,15-23,38,22,7,17,1,5,63
