game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Goucher_Scranton_2-1-2025,Goucher,home,2-1-2025,356,"John Long Center, Scranton, PA",200,20-71,5-24,8-14,14-20,34,27,5,16,1,5,53
Goucher_Scranton_2-1-2025,Scranton,away,2-1-2025,356,"John Long Center, Scranton, PA",200,37-78,6-20,26-36,26-41,67,16,27,12,5,9,106
