game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Wilkes_Scranton_11-29-2023,Wilkes,home,11-29-2023,307,"John Long Center, Scranton, PA",200,16-51,3-18,9-18,11-22,33,14,9,22,7,5,44
Wilkes_Scranton_11-29-2023,Scranton,away,11-29-2023,307,"John Long Center, Scranton, PA",200,27-62,6-16,12-20,15-30,45,16,15,14,3,14,72
