game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Wesleyan (CT)_Catholic_11-15-2024,Wesleyan (CT),home,11-15-2024,68,"Michael P. O'Brien Athletics & Recreation Center Arena, Saint Marys City, MD","Scott Dutterer, Reza Pourrabi, Michael Harris",200,15-48,9-22,20-25,8-30,38,13,12,23,3,4,59
Wesleyan (CT)_Catholic_11-15-2024,Catholic,away,11-15-2024,68,"Michael P. O'Brien Athletics & Recreation Center Arena, Saint Marys City, MD","Scott Dutterer, Reza Pourrabi, Michael Harris",200,29-68,8-26,9-17,14-27,41,21,10,12,3,11,75
