game_id,Team,Home/Away,Date,Attendance,Site,Referees,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Catholic_Wilkes_11-23-2024,Catholic,home,11-23-2024,211,"Arnaud C. Marts Center, Wilkes-Barre, PA","Howard Midkiff, Daniel Esteves, Laura Isabelle",200,30-75,7-28,24-39,23-31,54,26,15,20,2,30,91
Catholic_Wilkes_11-23-2024,Wilkes,away,11-23-2024,211,"Arnaud C. Marts Center, Wilkes-Barre, PA","Howard Midkiff, Daniel Esteves, Laura Isabelle",200,9-42,0-17,16-24,5-30,35,24,6,40,2,9,34
