game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Marywood_Susquehanna_11-16-2023,Marywood,home,11-16-2023,233,"O. W. Houts Gymnasium, Selinsgrove, PA",200,12-44,4-11,19-39,11-29,40,26,6,26,1,5,47
Marywood_Susquehanna_11-16-2023,Susquehanna,away,11-16-2023,233,"O. W. Houts Gymnasium, Selinsgrove, PA",200,25-68,5-23,15-24,16-29,45,29,16,15,4,11,70
