game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Penn State-Altoona_Juniata_11-11-2024,Penn State-Altoona,home,11-11-2024,198,Memorial Gymnasium,225,30-79,7-28,15-27,15-35,50,30,11,11,5,13,82
Penn State-Altoona_Juniata_11-11-2024,Juniata,away,11-11-2024,198,Memorial Gymnasium,225,28-70,4-26,26-39,14-39,53,25,15,17,2,8,86
