game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
Drew_Rhodes_12-19-2023,Drew,home,12-19-2023,118,"McArthur Center, St. Petersburg, FL",200,22-63,4-9,8-18,14-14,28,17,10,14,1,18,56
Drew_Rhodes_12-19-2023,Rhodes,away,12-19-2023,118,"McArthur Center, St. Petersburg, FL",200,25-48,10-22,9-13,11-31,42,14,14,25,10,7,69
