game_id,Team,Home/Away,Date,Attendance,Site,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS
York (PA)_Susquehanna_11-21-2023,York (PA),home,11-21-2023,207,"O. W. Houts Gymnasium, Selinsgrove, PA",200,26-54,7-18,14-20,9-32,41,24,17,21,12,6,73
York (PA)_Susquehanna_11-21-2023,Susquehanna,away,11-21-2023,207,"O. W. Houts Gymnasium, Selinsgrove, PA",200,17-58,4-13,19-25,11-20,31,17,12,15,3,12,57
